id,artist_name,song_title,lyrics,parent_id,chunk_order,primary_emotion,secondary_emotion,tertiary_emotion,classification_result
Eminem|||Drug Ballad|||74|||2,Eminem,Drug Ballad,"‘Cause every time I go to try to leave (Whoa)
Something keeps pullin' on my sleeve (Whoa)
I don't wanna, but I gotta stay (Whoa)
These drugs really got a hold of me (Whoa)
‘Cause every time I try to tell 'em ""no"" (No)
They won't let me ever let 'em go (Go)
I'm a sucker all I gotta say (Whoa)
These drugs really got a hold of me (Whoa)",Eminem|||Drug Ballad|||74,2,annoyance,disappointment,realization,"[{'label': 'neutral', 'score': 0.531531572341919}, {'label': 'annoyance', 'score': 0.2570660710334778}, {'label': 'disappointment', 'score': 0.09617889672517776}, {'label': 'realization', 'score': 0.0361286923289299}, {'label': 'anger', 'score': 0.03437475860118866}, {'label': 'sadness', 'score': 0.027778664603829384}]"
Eminem|||Drug Ballad|||74|||3,Eminem,Drug Ballad,"In third grade, all I used to do
Was sniff glue through a tube and play Rubik's Cube
Seventeen years later I'm as rude as Jude
Schemin' on the first chick with the hugest boobs
I've got no game, and every face looks the same
They've got no name, so I don't need game to play
I just say whatever I want to whoever I want
Whenever I want, wherever I want, however I want
However, I do show some respect to few
This ecstasy's got me standin' next to you
Gettin' sentimental as fuck, spillin' guts to you
We just met, but I think I'm in love with you
But you're on it too, so you tell me you love me too
Wake up in the morning like, ""Yo, what the fuck we'd do?""
I gotta go, bitch, you know I got stuff to do
‘Cause if I get caught cheatin', then I'm stuck with you
But in the long run, these drugs are probably
Gonna catch up sooner or later, but fuck it, I'm on one
So let's enjoy, let the X destroy your spinal cord
So it's not a straight line no more
'Til we walk around lookin' like some wind-up dolls
Shit's stickin' out of our backs like a dinosaur
Shit, six hits won't even get me high no more
So bye for now, I'm gonna try to find some more",Eminem|||Drug Ballad|||74,3,annoyance,love,anger,"[{'label': 'annoyance', 'score': 0.32575687766075134}, {'label': 'love', 'score': 0.21356581151485443}, {'label': 'anger', 'score': 0.15513326227664948}, {'label': 'neutral', 'score': 0.12389884889125824}, {'label': 'disappointment', 'score': 0.054493498057127}, {'label': 'approval', 'score': 0.053732022643089294}]"
Eminem|||Drug Ballad|||74|||4,Eminem,Drug Ballad,"That's the sound of a bottle when it's hollow
When you swallow it all wallow and drown in your sorrow
And tomorrow you're probably gonna wanna do it again
What's a little spinal fluid between you and a friend?
Screw it! And what's a little bit of alcohol poisonin'?
And what's a little fight? Tomorrow, you'll be boys again
It's your life, live it however you wanna
Mari-ju-ana is everywhere, where was you brought up?
It don't matter as long as you get where you're goin'
‘Cause none of this shit's gonna mean shit where we're goin'
They tell you to stop, but you just sit there ignorin'
Even though you wake up feelin' like shit every mornin'
But you're young, you've got a lot of drugs to do
Girls to screw, parties to crash, sucks to be you
If I could take it all back now, I wouldn't
I would have did more shit that people said that I shouldn't
But I'm all grown up now and upgraded
And graduated to better drugs and updated
But I still got a lotta growing up to do
I still got a whole lotta throwing up to spew
But when it's all said and done, I'll be forty
Before I know it with a 40 on the porch tellin' stories
With a bottle of Jack, two grandkids in my lap
Babysittin' for Hailie while Hailie's out gettin' smashed",Eminem|||Drug Ballad|||74,4,annoyance,anger,curiosity,"[{'label': 'annoyance', 'score': 0.37137171626091003}, {'label': 'neutral', 'score': 0.3600650131702423}, {'label': 'anger', 'score': 0.0764801949262619}, {'label': 'curiosity', 'score': 0.07589716464281082}, {'label': 'disappointment', 'score': 0.05326232314109802}, {'label': 'disapproval', 'score': 0.03448924049735069}]"
Eminem|||Drug Ballad|||74|||5,Eminem,Drug Ballad,"Drugs really got a hold of me
Really got a hold of me
These drugs really got a hold of me
They really got a hold of me
<\Lyric>```",Eminem|||Drug Ballad|||74,5,realization,annoyance,approval,"[{'label': 'neutral', 'score': 0.8829870820045471}, {'label': 'realization', 'score': 0.02543606609106064}, {'label': 'annoyance', 'score': 0.015419135801494122}, {'label': 'approval', 'score': 0.014789499342441559}, {'label': 'disappointment', 'score': 0.007263835985213518}, {'label': 'sadness', 'score': 0.006950858049094677}]"
Eminem|||Bitch Please II|||75|||0,Eminem,Bitch Please II,"```
<Artist name> Eminem <\Artist>
<Song title> Bitch Please II <\Song title>
<Lyric> 
Yeah, what up, Detroit?
Nu-uh, nu-uh nuh, no, he didn't (Ah)
They didn't do it again (What-what, you what?)
You shitted on these niggas two times, Dr. Dre?
Oh, fo' sho'
Uh-uh, naw, you smell that?
This is special right here (What-what, what-what-what?)
Yeah, it's a toast to the boogie, baby, uh
To the boogie-oogie-oogie (Aw, yeah)
Ya know, what's crackin', Dre?",Eminem|||Bitch Please II|||75,0,disapproval,confusion,curiosity,"[{'label': 'neutral', 'score': 0.7216894626617432}, {'label': 'disapproval', 'score': 0.11845414340496063}, {'label': 'confusion', 'score': 0.04470739886164665}, {'label': 'curiosity', 'score': 0.04297352954745293}, {'label': 'annoyance', 'score': 0.027970323339104652}, {'label': 'approval', 'score': 0.025090906769037247}]"
Eminem|||Bitch Please II|||75|||1,Eminem,Bitch Please II,"Just let me lay back and kick some old simplistic pimp shit on Slim's shit
And start riots like Limp Bizkit (Limp Bizkit!)
Throw on ""Guilty Conscience"" at concerts
And watch mosh pits 'til motherfuckers knock each other unconscious (Watch out, nigga!)
Some of these crowds that Slim draws
Is rowdy as Crenshaw Boulevard when it's packed and full of cars
Some of these crowds me and Snoop draw is niggas from Crenshaw
From Long Beach to South Central
Whoa! Not these niggas again
These grown-ass ignorant men with hair-triggers again (Shit!)
You and what army could harm me?
D.R.E. and Shady with Doggy from Long Beach (Westside)
Came a long way to makin' these songs play
It'll be a wrong move to stare at me the wrong way
I got a long Uz' and I carry it all day
Sometimes it's like a nightmare just bein' Andre
But I…",Eminem|||Bitch Please II|||75,1,annoyance,anger,disgust,"[{'label': 'neutral', 'score': 0.7865809202194214}, {'label': 'annoyance', 'score': 0.19427521526813507}, {'label': 'anger', 'score': 0.0679011344909668}, {'label': 'disgust', 'score': 0.012668509967625141}, {'label': 'curiosity', 'score': 0.011079978197813034}, {'label': 'disapproval', 'score': 0.009930013678967953}]"
Eminem|||Bitch Please II|||75|||2,Eminem,Bitch Please II,"Somehow, some way
Hello, nigga! You know about Dogg-ay (Snoop Dogg)
And let me cut these niggas up and show 'em where the fuck I'm comin' from
I get the party crackin' from the shit that I be spittin', son (Yeah)
Hit-and-run, get it done, get the funds, split and run (Watch out)
Got about fifty guns and I love
All of 'em the same, bang-bang (Word up)
Damn, baby girl, what's your name? (What's your name?)
I forgot, what'd you say it was? Damn, a nigga buzzed (Fucked up)
Hangin' in the club with my nephew Eminem (What's up, Slim?) What up, Cuz? (What up, Snoop?)
The Great White American Hope (Uh-huh)
Done hooked up with the king of the motherfuckin' West Coast, baby",Eminem|||Bitch Please II|||75,2,love,anger,annoyance,"[{'label': 'love', 'score': 0.3925747573375702}, {'label': 'neutral', 'score': 0.24179130792617798}, {'label': 'anger', 'score': 0.07061022520065308}, {'label': 'annoyance', 'score': 0.05536193773150444}, {'label': 'excitement', 'score': 0.04264353960752487}, {'label': 'curiosity', 'score': 0.03086402453482151}]"
Eminem|||Bitch Please II|||75|||3,Eminem,Bitch Please II,"And you don't really wanna fuck with me
Only nigga that I trust is me
Fuck around and make me bust this heat
That's the devil, they always wanna dance",Eminem|||Bitch Please II|||75,3,anger,annoyance,disgust,"[{'label': 'anger', 'score': 0.515735387802124}, {'label': 'neutral', 'score': 0.31207364797592163}, {'label': 'annoyance', 'score': 0.2971715033054352}, {'label': 'disgust', 'score': 0.01745016872882843}, {'label': 'disapproval', 'score': 0.01596386916935444}, {'label': 'disappointment', 'score': 0.010031402111053467}]"
Eminem|||Bitch Please II|||75|||4,Eminem,Bitch Please II,"I'm the Head Nigga In Charge, I'm watchin' you move
You're found dead in your garage with ten o'clock news coverage
Gotta love it 'cause I expose the façade
Your little lungs is too small to hotbox with God
All jokes aside, come bounce with us
Standin' over you with a 12 gauge about to bust
It's like ashes to ashes and dust to dust
I might leave in a bodybag, but never in cuffs
So who do you trust? They just not rugged enough
When things get rough, I'm in the club shootin' with Puff
Bitch, please! You must have a mental disease
Assume the position and get back down on your knees
Come on",Eminem|||Bitch Please II|||75,4,annoyance,curiosity,love,"[{'label': 'neutral', 'score': 0.22299174964427948}, {'label': 'annoyance', 'score': 0.1436002254486084}, {'label': 'curiosity', 'score': 0.13662920892238617}, {'label': 'love', 'score': 0.10274180769920349}, {'label': 'confusion', 'score': 0.08820271492004395}, {'label': 'anger', 'score': 0.08624828606843948}]"
Eminem|||Bitch Please II|||75|||5,Eminem,Bitch Please II,"And you don't really wanna fuck with me
Only nigga that I trust is me
Fuck around and make me bust this heat
That's the devil, they always wanna dance
And you don't really wanna fuck with me
Only nigga that I trust is me
Fuck around and make me bust this heat
That's the devil, they always wanna dance",Eminem|||Bitch Please II|||75,5,anger,annoyance,disgust,"[{'label': 'neutral', 'score': 0.5551953911781311}, {'label': 'anger', 'score': 0.288426011800766}, {'label': 'annoyance', 'score': 0.26028749346733093}, {'label': 'disgust', 'score': 0.017089826986193657}, {'label': 'disapproval', 'score': 0.014050774276256561}, {'label': 'disappointment', 'score': 0.011766565963625908}]"
Eminem|||Bitch Please II|||75|||6,Eminem,Bitch Please II,"Aw, naw! Big Slim Dogg
Eighty pound balls (What?), dick six-inch long (Mm)
Back up in the heezy, baby!
He's Shady! (He's so crazy!) (Ha-ha-ha)
Give me the mic, let me recite 'til Timothy White
Pickets outside the Interscope offices every night
What if he's right? I'm just a criminal makin' a livin' off of the world's misery
What in the world gives me the right to say what I like
And walk around flippin' the bird?
Livin' the urban life like a white kid from the burbs
Dreamin' at night of screamin' at Mom, schemin' to leave
Run away from home and grow to be as evil as me
I just want you all to notice me, and people to see
That somewhere deep down, there's a decent human being in me
It just can't be found, so the reason you've been seeing this me
Is 'cause this is me now, the recent dude who's being this mean
So when you see me dressin' up like a nerd on TV
Or heard the CD usin' the fag word so freely
It's just me bein' me; here, want me to tone it down?
Suck my fuckin' dick, you faggot! You happy now?
Look here:
I start some trouble everywhere that I go (That I go)
Ask the bouncers in the club 'cause they know ('Cause they know)
I start some shit, they throw me out the back door (The back door)
Come back and shoot the club up with a .44 (A .44)",Eminem|||Bitch Please II|||75,6,annoyance,anger,curiosity,"[{'label': 'annoyance', 'score': 0.34025609493255615}, {'label': 'neutral', 'score': 0.245712012052536}, {'label': 'anger', 'score': 0.18554653227329254}, {'label': 'curiosity', 'score': 0.09033695608377457}, {'label': 'amusement', 'score': 0.07122883200645447}, {'label': 'disappointment', 'score': 0.030703483149409294}]"
Eminem|||Bitch Please II|||75|||7,Eminem,Bitch Please II,"2001 and forever
Slim Shady, Dr. Dre
Snoop Dogg, X to the Z
Nate Dogg, come on, yeah
<\Lyric>```",Eminem|||Bitch Please II|||75,7,approval,realization,admiration,"[{'label': 'neutral', 'score': 0.9500386714935303}, {'label': 'approval', 'score': 0.032677747309207916}, {'label': 'realization', 'score': 0.009762709029018879}, {'label': 'admiration', 'score': 0.005195227917283773}, {'label': 'annoyance', 'score': 0.004732192028313875}, {'label': 'disappointment', 'score': 0.003552257316187024}]"
Eminem|||Premonition (Intro)|||76|||0,Eminem,Premonition (Intro),"```
<Artist name> Eminem <\Artist>
<Song title> Premonition (Intro) <\Song title>
<Lyric> 
Yeah
So I guess this is what it is, huh?
Think it's obvious
We ain't never gonna see eye to eye
But it's funny
As much as I hate you
I need you
This is music to be murdered by",Eminem|||Premonition (Intro)|||76,0,amusement,joy,curiosity,"[{'label': 'amusement', 'score': 0.837870180606842}, {'label': 'joy', 'score': 0.14630024135112762}, {'label': 'curiosity', 'score': 0.11590486019849777}, {'label': 'love', 'score': 0.10332489758729935}, {'label': 'approval', 'score': 0.05552453547716141}, {'label': 'annoyance', 'score': 0.051560577005147934}]"
Eminem|||Premonition (Intro)|||76|||1,Eminem,Premonition (Intro),"Got a premonition
I feel the end is near
The beauty starts to fade
The joy has turned to pain
I hear the symphony playin'
Ten thousand violins
Souls floating away like feathers in the wind",Eminem|||Premonition (Intro)|||76,1,sadness,joy,disappointment,"[{'label': 'sadness', 'score': 0.3647557199001312}, {'label': 'joy', 'score': 0.24936242401599884}, {'label': 'disappointment', 'score': 0.1743488758802414}, {'label': 'neutral', 'score': 0.1073247566819191}, {'label': 'nervousness', 'score': 0.05268033966422081}, {'label': 'realization', 'score': 0.0495690256357193}]"
Eminem|||Premonition (Intro)|||76|||2,Eminem,Premonition (Intro),"They said my last album I sounded bitter
No, I sound like a spitter
Who ninety percent of
These hypocrites are tryna get rid of
But why would I get a chip on my shoulder?
I was considered, one time, as the illest
Bitch, I'm still as fly as your zipper
True, I just get richer
But if it was ever all about skrilla
Then I woulda quit a long motherfucking time ago
Bitch, shut the fuck up
I should go say that shit to Tech N9ne or to Jigga
Nobody said shit about 2 Chainz as long as he's been here, shit
No wonder you're mad, now I'm
Looking at them plaques, count 'em (Yeah)
I'm LL Cool J, Bigger and Deffer, that's how come (Uh)
I sell like four mil' when I put out a bad album (What?)
Revival flopped, came back and I scared the crap out 'em
But Rolling Stone stars, I get two and a half outta
Five, and I'll laugh out loud
'Cause that's what they gave BAD back in the day
Which actually made me not feel as bad now, 'cause
If it happened to James
It can happen to Shady
They do the same shit to Brady
More people hate me than love me
This game will make you go crazy
'Bout to go for B-R-O-K-E
I was the G, the O-A-T
Once I was played in rotation
At every radio station
They said I'm lyrically amazing
But I have nothing to say
But then when I put out Revival and I had something to say
They said that they hated the awake me
I lose the rage, I'm too tame
I get it back, they say I'm too angry
I need to get me some Dre beats
No, I should hook up with Tay Keith
Fans keep on pulling me one way
Haters pull me in another
Got more hooks in me than Swae Lee
'Bout to pick up some weights and lift 'til my tattoo of Hailie's face stretches
They said I'm just a whiner, I sound like a baby
I dish it out but can't take it
But I take it, dish it back out
And they get all bent out of shape
This shit's almost comical
Wait, and I meant no disrespect
I wasn't dissin' Tech, that was not a shot at 2 Chainz or to Jay-Z
They probably feel the same way because lately
Instead of us being credited for longevity
And being able to keep it up for this long at this level, we
Get told we'll never be what we were
Bitch, if I was as half as good as I was
I'm still twice as good as you'll ever be
Only way that you're ahead of me's alphabetically
'Cause if you diss me I'm coming after you like the letter V
Killing everything, play this tune, it's your eulogy
It's your funeral, prepare to die
This is music for you to be murdered by
<\Lyric>```",Eminem|||Premonition (Intro)|||76,2,annoyance,anger,amusement,"[{'label': 'annoyance', 'score': 0.3218362331390381}, {'label': 'anger', 'score': 0.3216308057308197}, {'label': 'amusement', 'score': 0.15710113942623138}, {'label': 'neutral', 'score': 0.15621799230575562}, {'label': 'disgust', 'score': 0.031201133504509926}, {'label': 'disappointment', 'score': 0.01801411621272564}]"
Eminem|||Wicked Ways|||77|||0,Eminem,Wicked Ways,"```
<Artist name> Eminem <\Artist>
<Song title> Wicked Ways <\Song title>
<Lyric> 
I'm gettin' by with my wicked ways
I'm loadin' up and I'm takin' names
I wanna dig my way to hell
I wanna dig my way to hell
I'm getting by with my wicked ways
I'm loading up and I'm taking names
I wanna dig my way to hell
I wanna dig my way to hell",Eminem|||Wicked Ways|||77,0,annoyance,desire,anger,"[{'label': 'neutral', 'score': 0.8121946454048157}, {'label': 'annoyance', 'score': 0.056258995085954666}, {'label': 'desire', 'score': 0.037951480597257614}, {'label': 'anger', 'score': 0.020309168845415115}, {'label': 'approval', 'score': 0.014357542619109154}, {'label': 'disgust', 'score': 0.007119173649698496}]"
Eminem|||Wicked Ways|||77|||1,Eminem,Wicked Ways,"Guess I got a way with words, I could get away with murder
Ever heard of Asperger's? It's a rare condition
It's what you're sufferin' from when you simply don't care if it's an
Eighty degree day and there's no frickin' air conditionin'
And you can't see the bitch's hair is frizzin'
'Cause you got the windows up, blarin' the system
In your Chevrolet Prizm
The devil ain't on a level same as him
Picture someone who revels in straight masochism
Then imagine him givin' an adjective an ass-whoopin'
So bad they should put his ass in prison
A word bully, I verbally abuse verbs
Like they did somethin' to me personally
Used to get bullied, so I'd cut class and ditch it
Now I bully rap, I'm the shit, faggot (Sniff it)
Cadillac from a K Car
My ass from a hole in the ground, still can't tell 'em apart
Came straight out the trailer park
Screamin', ""I'm proud to shop at K-Mart,"" and it became art
And I'm still fed up and as pissed off as they are
To this day I still get in fights with the same broad
At the same Walmart, arguin' over the same cart
In the middle of the aisle, whilin', I don't give a fuck, I don't play
Bitch, you think you saw this basket first?
You're ass-backwards like motherfuckin' Bob and Silent Jay
Illest shit you could think I would say
Mind's like a pile of clay
When's the last time that you saw a villain with a cape
Ripped a gapin' hole in it, flipped out
Ripped down the drapes, tied 'em around my neck
Went down the fire escape of the Empire State (Oh)
Slipped, fell straight down to the ground
Splattered all over the entire state
And straight to hell, got impaled by the gates (Ooh)
Saw Satan, stuck his face in an ashtray
While I sashayed around flames with a match
And I gave him the gas face
And this ain't got nothin' to do with a scale
Or being gay, little faggot, but by the way
Thoughts are gettin' darker by the day
I'm a combination of Skylar Grey
Tyler, the Creator, and Violent J
It's a fuckin' miracle to be this lyrical
Paint my face with clown makeup and a smiley face
I'm insane, every rhyme I say
Suns you like an ultra-violet ray
I'm sellin' hatred, buffet style, all the shit you can eat
$11.99, so come on and pile a plate
I'm throwin' down the gauntlet to see what hell I can raise
With the rhyme I'm spittin' while I'm shittin' on competition
In the meantime, it's always mean time, I'm gettin'—",Eminem|||Wicked Ways|||77,1,annoyance,anger,disgust,"[{'label': 'neutral', 'score': 0.5562055706977844}, {'label': 'annoyance', 'score': 0.383390337228775}, {'label': 'anger', 'score': 0.09328898042440414}, {'label': 'disgust', 'score': 0.02087632566690445}, {'label': 'disappointment', 'score': 0.017324358224868774}, {'label': 'realization', 'score': 0.016775324940681458}]"
Eminem|||Wicked Ways|||77|||2,Eminem,Wicked Ways,"I've been a career asshole
I don't see why these people always got my back
I done said so much fucked up shit
I was born a mistake, but I was put here not by accident
I had a purpose and that purpose
Was to beat a beat purplish, slaughter tracks
I done put my two dimes and a nickel in this shit
I'm comin' to get that quarter back
Like Ndamukong, the drama can build
Your mama can ask me for my autograph
'Cause that cougar's a MILF
She's the oldest trick in the book, but I sure would fall for that
You done brought a bat to a rocket launcher fight
When I get on the mic I'ma snap
Make you wish the ambulance that took me to the hospital
When I overdosed woulda caught a flat
If it makes you sick to your stomach, acid indigestion
My suggestion's Kaopectate
If it feels like I'm runnin' away with the game
It's 'cause I am, don't speculate, spectate
All I got is dick for days and insults for decades
But I get by with my wicked ways
Lady, you can suck a dick 'til your neck aches
Cry 'til you get puffy eyes, red faced
But I'm leavin' on this jet plane
You ain't fly, you're an airhead
And I'm sick of poundin' a square peg in a round hole
Sorry, another catchphrase
But your baggage ain't gon' fit in my storage overhead space
'Cause it just ain't big enough to fit your damaged goods
Other words: don't try to put your heart in a headcase
'Cause, baby, stable mentally I ain't
I need my meds, I peed my bed
I'm going blind, I don't see my legs, I keep on falling down
No wonder you can't stand me, I need my cane
Someone help me, I think my face is melting
If you felt these migraines
And see these maggots eat my brain
This G-I-A-N-T hole in my empty head
If you read my mind, you can see my pain
And you'd see why I be this way
Ever since I was knee-high playin' with G.I. Joes
Told these hoes shut their P-I-E holes, now peep my game
'Cause I'm 'bout it 'bout it
Like a fuckin' (Fuckin') echo (Echo)
(Psych) Psycho on a cyclone cycle, spiralin', here I go
I'm outta control like no other mic go
Stab you 'til the knife goes – dull
I'm nothin' but a hole inside your skull where your eye goes
'Cause I'ma sock it to you!
Dyke ho, you don't like it?
Get on your Harley Davidson menstrual cycle
And ride it like a motorbike
I'm finna blow the mic the whole night, so
Strike up the fuckin' maestro, I'm nitro
And hi, ho, hand me my shovel!
I'm liable to dig my hole deeper
And it's off to H-E double hockey sticks, I go",Eminem|||Wicked Ways|||77,2,annoyance,disappointment,disapproval,"[{'label': 'annoyance', 'score': 0.39599037170410156}, {'label': 'neutral', 'score': 0.1772683709859848}, {'label': 'disappointment', 'score': 0.16931913793087006}, {'label': 'disapproval', 'score': 0.11384319514036179}, {'label': 'sadness', 'score': 0.1071951612830162}, {'label': 'anger', 'score': 0.06841932237148285}]"
Eminem|||Wicked Ways|||77|||3,Eminem,Wicked Ways,"Oh, please be empty, please be empty, please be empty
Oh, thank you, God, oh
Shit
The fuck?
The fuck?
Is that a girl?
Eh, oh
Yeah, I'm gonna rock this blouse and put a cock in mouth
And get my balls blew out, and get gay into the A.M.​
And lay with eighteen guys naked, and let myself show, let myself show (How do I know that voice?)
Buttfuck it, suck it, pull it, tug it
Life's too short to not stroke your bone
Fuckin' serious?
So everybody, everybody
Circle jerk, touch my body, ayy, f—, ayy (Ah)
Mm, who is that? Where are you going? Eh, come back
Why does everyone always leave me?
Hello? Well, fuck you then
Blow it out your ass
<\Lyric>```",Eminem|||Wicked Ways|||77,3,anger,annoyance,curiosity,"[{'label': 'anger', 'score': 0.2914799153804779}, {'label': 'annoyance', 'score': 0.21767453849315643}, {'label': 'neutral', 'score': 0.19265621900558472}, {'label': 'curiosity', 'score': 0.08906768262386322}, {'label': 'confusion', 'score': 0.030519520863890648}, {'label': 'gratitude', 'score': 0.01706092059612274}]"
Eminem|||Good Guy|||78|||0,Eminem,Good Guy,"```
<Artist name> Eminem <\Artist>
<Song title> Good Guy <\Song title>
<Lyric> 
Here we go aga-ain, from heroes to villains
Used to be your Romeo, but we both were jilted
A couple of times, so we had a slippery slope to deal with
But still, it gave me hope that we'll get
Through it together, a severed earlobe
Mailed to you in a E-N-V-E-lope
Would be dope, but what kind of lengths can you go?
Pull a Vincent van Gogh, just to convince a damn ho (Damn ho)
To be a housewife who outright lies
She's blackout drunk, now she's backin' out my drive
I ran outside, why is she tryna act out?
She's just about my size, hit me in the mouth twice
Guys, when someone you'd die for
Sticks a steak knife in your heart, do you try more?
Another late night in, she stumbles through my door
Lets the daylight in and all we do's fight more
And I ain't violent, but she's goin' through my drawers (Illa, Illa, Illa)
To plant the K-Y in, I'm gettin' accused by a whore
Who smells like St. Ides and who's prob'ly screwed five more
Guys, sucked eight-nine men
I'm takin' two-by-fours to our eight-by-tens
Bitch, it's you I tore out the frame, I win
Put up a new high score, beat this game I'm in
And here's some two-ply for when you date my friends
In order to wipe your ass when you moved your bowels
When we renewed our vows, this the thanks I get?
I'm waitin' for the day I can
Hear you say, ""Marshall, what a skank I've been.""
""And there's a new guy, you're being replaced by him.""
Got your tubes tied for him, got that boob job for him
Hurts me to my core, but the pain I'm in
After you, I swore to make the grey skies end
Here come the rays like when
You get a pay hike and
Am I the good guy or do I just play like him (Illa, Illa, Illa)
And hope that he dumps you?
It's like a dream come true, just to scream ""Fuck you!"" (Fuck you!)
Guess you take life in the same way you play dice then
'Cause you just look at me and roll them little snake eyes in
Since—",Eminem|||Good Guy|||78,0,optimism,disappointment,curiosity,"[{'label': 'neutral', 'score': 0.3656643033027649}, {'label': 'optimism', 'score': 0.1988094598054886}, {'label': 'disappointment', 'score': 0.09672114998102188}, {'label': 'curiosity', 'score': 0.0938572809100151}, {'label': 'sadness', 'score': 0.04889242723584175}, {'label': 'desire', 'score': 0.03569789230823517}]"
Eminem|||Good Guy|||78|||1,Eminem,Good Guy,"Since you bought the jury, they'll call me guilty
They'll call me guilty
You bought the jury, they'll call me guilty
Even though you know the real me
You can't beat a cheater, convince a nonbeliever
And I ain't in my feelings, I'm out
But I'll let you say that you're the good guy
'Cause this ain't what love looks like
You can't beat a cheater, convince a nonbeliever
I ain't in my feelings, I'm out
But I'll let you say that you're the good guy
Play like you're the good guy
Play like, play like, play like you're the good guy
<\Lyric>```",Eminem|||Good Guy|||78,1,annoyance,approval,disapproval,"[{'label': 'neutral', 'score': 0.5145742893218994}, {'label': 'annoyance', 'score': 0.19369971752166748}, {'label': 'approval', 'score': 0.14856168627738953}, {'label': 'disapproval', 'score': 0.08364507555961609}, {'label': 'admiration', 'score': 0.05186068266630173}, {'label': 'anger', 'score': 0.029690327122807503}]"
Eminem|||Asshole|||79|||0,Eminem,Asshole,"```
<Artist name> Eminem <\Artist>
<Song title> Asshole <\Song title>
<Lyric> 
Came to the world at a time when it was in need of a villain
An asshole, that role I think I succeeded fulfillin'
But don't think I ever stopped
To think that I was speakin' to children
Everything was happenin' so fast
It was like I blinked—sold three million
Then it all went blank, all I remember is feelin' ridiculous
‘Cause I was gettin' sick of this feelin'
Like I'm always under attack, man
I could have stacked my shit list to the ceilin'
Women dishin' but really thinkin': ""If anyone ever talks to one of my little girls like this I would kill him.""
Guess I'm a little bit of a hypocrite when I'm rippin' shit
But since when did this many people ever give a shit
What I had to say? It's just my opinion
If it contradicts how I'm livin', put a dick in your rear end
That's why every time you mentioned a lyric
I thanked you for it, for drawin' more attention toward it
‘Cause it gave me an enormous platform
I'm flattered you thought I was that important
But you can't ignore the fact that I fought for the respect
And battled for it, mad awards, had GLAAD annoyed
Atta-boy, they told me to slow down, I'd just zone out
Good luck tryin' to convince a blonde
It's like tellin' Gwen Stefani she sold out
‘Cause I was tryna leave no doubt
In anyone's mind, one day I'd go down in history
Think they know now because everybody knows",Eminem|||Asshole|||79,0,annoyance,anger,disappointment,"[{'label': 'annoyance', 'score': 0.7340550422668457}, {'label': 'neutral', 'score': 0.1740955263376236}, {'label': 'anger', 'score': 0.13962136209011078}, {'label': 'disappointment', 'score': 0.1258910745382309}, {'label': 'disapproval', 'score': 0.028971437364816666}, {'label': 'realization', 'score': 0.02493215724825859}]"
Eminem|||Asshole|||79|||1,Eminem,Asshole,"Everybody knows
That you're just an asshole
Everywhere that you go
People wanna go home, everyone knows
Everybody knows
So don't pretend to be nice
There's no place you can hide
You are just an asshole
Everyone knows, everyone knows",Eminem|||Asshole|||79,1,anger,annoyance,disapproval,"[{'label': 'anger', 'score': 0.4815869927406311}, {'label': 'annoyance', 'score': 0.47071191668510437}, {'label': 'neutral', 'score': 0.1812853068113327}, {'label': 'disapproval', 'score': 0.03135519474744797}, {'label': 'approval', 'score': 0.020289292559027672}, {'label': 'disgust', 'score': 0.0185984019190073}]"
Eminem|||Asshole|||79|||2,Eminem,Asshole,"Thanks for the support, asshole! *scratch*
Thanks for the support, asshole!",Eminem|||Asshole|||79,2,gratitude,annoyance,anger,"[{'label': 'gratitude', 'score': 0.9624580144882202}, {'label': 'annoyance', 'score': 0.10381381213665009}, {'label': 'anger', 'score': 0.039939261972904205}, {'label': 'neutral', 'score': 0.013713255524635315}, {'label': 'disgust', 'score': 0.010473028756678104}, {'label': 'approval', 'score': 0.0078292116522789}]"
